Date, Time, Luminance, SolarRadiation, ClearSkyRadiation 
2015-12-10,12-11-00,247904.6448,963.0,941.0843339661786
2015-12-10,12-12-01,253201.828911,951.0,940.669033377889
2015-12-10,12-13-01,249477.177542,995.0,940.2385521608787
2015-12-10,12-14-01,254657.27504,1005.0,939.7862586972076
2015-12-10,12-15-01,282353.279627,1007.0,939.3121474657181
2015-12-10,12-16-02,277499.168071,1007.0,938.8077634513736
2015-12-10,12-17-01,237531.017013,1007.0,938.2984524195863
2015-12-10,12-18-01,119814.515586,332.0,937.7588578981606
2015-12-10,12-19-01,281651.264387,332.0,937.1974251998112
2015-12-10,12-20-00,241876.293111,979.0,936.6240495338765
2015-12-10,12-22-01,274785.244004,988.0,935.3820484589531
2015-12-10,12-24-01,301537.76864,972.0,934.0625182184174
2015-12-10,12-26-01,297491.33776,998.0,932.6555249068683
2015-12-10,12-28-01,271447.479329,970.0,931.1610393189808
2015-12-10,12-30-01,271471.616476,998.0,929.5790371772496
2015-12-10,12-32-01,282287.241364,998.0,927.9095022555631
2015-12-10,12-34-01,310288.69808,997.0,926.1524241726044
2015-12-10,12-36-01,283729.371102,958.0,924.3078014216469
2015-12-10,12-38-01,196634.186311,946.0,922.3756410972694
2015-12-10,12-40-01,124898.384656,306.0,920.355962412498
2015-12-10,12-42-01,289747.19464,302.0,918.2487936275162
2015-12-10,12-44-01,66433.4708778,193.0,916.054175431293
2015-12-10,12-46-01,78562.1097667,200.0,913.7721610490818
2015-12-10,12-48-01,82724.40886,188.0,911.4028169565752
2015-12-10,12-50-01,231757.550891,874.0,908.9462235510758
2015-12-10,12-52-01,286722.006707,960.0,906.4024748848302
2015-12-10,12-54-01,263876.426178,983.0,903.771682691675
2015-12-10,12-56-01,291623.659702,1010.0,901.0539717867446
2015-12-10,12-58-01,216781.448761,455.0,898.2494839192938
2015-12-10,13-00-01,101888.392942,455.0,895.3583763998962
2015-12-10,13-02-01,42862.7238267,239.0,892.3808263879836
2015-12-10,13-04-01,21504.7149467,223.0,889.3170254291219
2015-12-10,13-06-01,24390.8555356,223.0,886.1671836171637
2015-12-10,13-08-01,22652.5178844,212.0,882.9315289047423
2015-12-10,13-10-01,42985.1199089,229.0,879.6103073511574
2015-12-10,13-12-01,64307.2561578,234.0,876.2037833218083
2015-12-10,13-14-01,24268.0619,239.0,872.7122384847903
2015-12-10,13-16-01,24729.2168133,246.0,869.1359766788077
2015-12-10,13-18-01,32991.0203639,248.0,865.475316965759
2015-12-10,13-20-01,41387.1010028,258.0,861.7305984360723
2015-12-10,13-22-01,38023.8054417,253.0,857.9021790814483
2015-12-10,13-24-01,39153.3258089,220.0,853.9904345445915
2015-12-10,13-26-01,37357.7071778,213.0,849.9957634312464
2015-12-10,13-28-01,73308.1522978,241.0,845.9185794229028
2015-12-10,13-30-01,59407.9223289,234.0,841.75931653641
2015-12-10,13-32-01,31947.8450364,202.0,837.5184277824189
2015-12-10,13-34-01,21482.984208,192.0,833.1963851507555
2015-12-10,13-36-01,24076.3620569,185.0,828.7936795853682
2015-12-10,13-38-01,14536.2135111,172.0,824.3108193925123
2015-12-10,13-40-01,14808.8524853,183.0,819.7483362525495
2015-12-10,13-42-01,19987.2939413,195.0,815.1067761258716
2015-12-10,13-44-01,23543.0488422,202.0,810.3867051555725
2015-12-10,13-46-01,25114.5062178,199.0,805.5887065058629
2015-12-10,13-48-01,27505.2040822,204.0,800.7133867256763
2015-12-10,13-50-01,36806.5891822,206.0,795.7613660154915
2015-12-10,13-52-01,39942.4543413,220.0,790.7332845581342
2015-12-10,13-54-01,57661.9734556,275.0,785.6298007943087
2015-12-10,13-56-01,96528.6269056,359.0,780.4515913915327
2015-12-10,13-58-01,297611.180511,359.0,775.1993510927998
2015-12-10,14-00-01,251242.966027,981.0,769.87379086159
2015-12-10,14-01-01,273898.255373,557.0,767.1837449730725
2015-12-10,14-02-01,189899.796114,557.0,764.4756449389847
2015-12-10,14-03-00,171096.096476,385.0,761.7951656209285
2015-12-10,14-03-59,148082.207667,376.0,759.0974104975562
2015-12-10,14-05-01,164953.369808,439.0,756.2439666802719
2015-12-10,14-06-01,148946.762097,368.0,753.4646023003362
2015-12-10,14-07-01,133046.309706,336.0,750.6676653942354
2015-12-10,14-08-01,138446.528031,325.0,747.8532536901304
2015-12-10,14-09-01,91617.6616156,299.0,745.021471687926
2015-12-10,14-10-01,79049.0027389,290.0,742.1724193042816
2015-12-10,14-11-01,64411.8487806,285.0,739.3061994349222
2015-12-10,14-12-00,51520.7770533,280.0,736.4711097648992
2015-12-10,14-13-01,50806.1894289,283.0,733.5226741894994
2015-12-10,14-14-00,52280.6873444,292.0,730.6543355074879
2015-12-10,14-15-01,64443.5508889,302.0,727.6717407092563
2015-12-10,14-16-01,115926.719681,316.0,724.7212645719111
2015-12-10,14-17-00,130841.459253,334.0,721.8038455702263
2015-12-10,14-18-00,130675.904825,348.0,718.8206975734489
2015-12-10,14-19-01,172610.100092,374.0,715.7711139468468
2015-12-10,14-20-01,115122.936939,329.0,712.7551946121346
2015-12-10,14-22-01,41301.9128778,243.0,706.6752302397522
2015-12-10,14-24-00,15461.5230844,205.0,700.583326430364
2015-12-10,14-26-01,9851.31058134,183.0,694.3260582596866
2015-12-10,14-28-01,7113.88679467,155.0,688.0587420390633
2015-12-10,14-30-01,5430.10501405,124.0,681.730893659606
2015-12-10,14-32-01,4232.49473222,107.0,675.3435057672024
2015-12-10,14-34-01,4239.53928667,93.0,668.8975811658207
2015-12-10,14-36-01,4807.84657889,65.0,662.3941412888443
2015-12-10,14-38-01,3363.65188836,51.0,655.8342239826138
2015-12-10,14-40-00,2575.73180722,40.0,649.2742370951457
2015-12-10,14-42-01,2650.17911333,30.0,642.5491903209579
2015-12-10,14-44-01,2144.77531422,25.0,635.826229096427
2015-12-10,14-46-01,1606.28629333,19.0,629.0511074251909
2015-12-10,14-48-01,1291.19077756,11.0,622.2249423287951
2015-12-10,14-50-01,569.367924556,7.0,615.3488693023128
2015-12-10,14-52-01,697.325839467,5.0,608.4240399950484
2015-12-10,14-54-01,1270.69649389,0.0,601.451619828083
2015-12-10,14-56-01,1629.19145467,5.0,594.4327974240085
2015-12-10,14-58-01,2442.89629013,5.0,587.368770483639
2015-12-10,15-00-00,2134.2673636,7.0,580.3201667398893
2015-12-10,15-02-01,1273.44238933,7.0,573.1099839100561
2015-12-10,15-04-01,2008.57563978,11.0,565.9177050873544
2015-12-10,15-06-01,2292.87308667,18.0,558.6851834368528
2015-12-10,15-08-01,3847.58546204,21.0,551.4136974164282
2015-12-10,15-10-01,4634.17179956,26.0,544.1045491005298
2015-12-10,15-12-01,6540.31552278,35.0,536.759049587161
2015-12-10,15-14-01,7984.57331129,44.0,529.3785287835956
2015-12-10,15-16-01,10461.0726329,50.0,521.964330602781
2015-12-10,15-18-01,10459.5962978,53.0,514.5178229828637
2015-12-10,15-20-01,10969.5767049,54.0,507.04038307819576
2015-12-10,15-22-00,11051.0412791,54.0,499.5960832944055
2015-12-10,15-24-00,10178.8936756,58.0,492.061213465974
2015-12-10,15-26-00,10095.668384,60.0,484.4996395461832
2015-12-10,15-28-00,9692.148936,62.0,476.9128064499184
2015-12-10,15-30-00,7777.13803555,60.0,469.30218419527085
2015-12-10,15-32-01,6978.38685778,62.0,461.6055557973834
2015-12-10,15-34-01,6999.77483555,65.0,453.9516484172552
2015-12-10,15-36-01,8118.456128,72.0,446.278463322737
2015-12-10,15-38-01,12065.0183444,77.0,438.5875348135273
2015-12-10,15-40-01,15302.0553511,88.0,430.8804236040921
2015-12-10,15-42-00,26845.6622421,97.0,423.2231049499885
2015-12-10,15-44-01,31960.9276402,102.0,415.4239625775616
2015-12-10,15-46-01,15658.2041978,101.0,407.677819984062
2015-12-10,15-48-01,15856.7701522,91.0,399.9219073525191
2015-12-10,15-50-01,18180.8550611,83.0,392.15787876211766
2015-12-10,15-52-01,14121.7415529,69.0,384.3874067068197
2015-12-10,15-54-01,8375.33414667,63.0,376.6121930272639
2015-12-10,15-56-01,17157.0627378,67.0,368.83395390379223
2015-12-10,15-58-00,25976.3666922,84.0,361.1192603336145
2015-12-10,16-00-01,22946.7896767,91.0,353.27538619466947
2015-12-10,16-01-01,20638.3759456,95.0,349.38660370552617
2015-12-10,16-02-01,19556.7452333,97.0,345.4986143181717
2015-12-10,16-03-01,23694.8034645,102.0,341.6116455888026
2015-12-10,16-04-00,21665.1990267,105.0,337.7906768234536
2015-12-10,16-05-00,20206.0267022,109.0,333.9064119810844
2015-12-10,16-06-01,20359.9940422,111.0,329.9591632296881
2015-12-10,16-07-01,20572.8285289,111.0,326.07858536907054
2015-12-10,16-08-01,21505.2422467,111.0,322.20019071321565
2015-12-10,16-09-01,21422.0595456,110.0,318.3242169743067
2015-12-10,16-10-01,25770.6721764,109.0,314.4509036576226
2015-12-10,16-11-02,21512.7306644,111.0,310.51600896817837
2015-12-10,16-12-01,30689.4507804,113.0,306.71322558763586
2015-12-10,16-13-01,31695.4955406,114.0,302.8493492238893
2015-12-10,16-14-01,29341.4761188,118.0,298.98910756429575
2015-12-10,16-15-00,20515.4400356,123.0,295.1969939417992
2015-12-10,16-16-02,19801.2273764,127.0,291.21637322661826
2015-12-10,16-17-01,22174.026848,128.0,287.43271594093676
2015-12-10,16-18-01,20996.0142027,128.0,283.5895383163614
2015-12-10,16-19-01,19144.0356622,130.0,279.751264776693
2015-12-10,16-20-01,17433.757056,132.0,275.9181552619945
2015-12-10,16-22-01,13874.6153984,127.0,268.2684797530879
2015-12-10,16-24-01,14092.6732188,116.0,260.64263631492383
2015-12-10,16-26-01,12007.7429603,107.0,253.0427974271522
2015-12-10,16-28-01,8837.09870444,105.0,245.4711703907316
2015-12-10,16-30-01,8222.56455889,105.0,237.9300100818002
2015-12-10,16-32-01,8872.93123555,102.0,230.4216191520702
2015-12-10,16-34-01,9212.84841333,95.0,222.94835104760375
2015-12-10,16-36-01,8650.37898778,86.0,215.51261337113914
2015-12-10,16-38-00,5478.56906489,71.0,208.1783277857101
2015-12-10,16-40-01,5790.16213778,51.0,200.76365052667327
2015-12-10,16-42-01,4703.78309111,39.0,193.45554905282975
2015-12-10,16-44-01,5463.63934222,38.0,186.19523004707682
2015-12-10,16-46-01,5131.54056178,42.0,178.98543367197962
2015-12-10,16-48-00,4098.51571485,44.0,171.8884015686268
2015-12-10,16-50-01,3802.45610453,43.0,164.7288157524501
2015-12-10,16-52-00,3251.75069222,33.0,157.74634390365722
2015-12-10,16-54-01,3630.62178489,28.0,150.7094368807853
2015-12-10,16-56-00,3793.57149067,23.0,143.85392234122457
2015-12-10,16-58-01,3406.15317955,23.0,136.95277049721844
2015-12-10,17-00-00,4066.68231067,23.0,130.2375873809092
2015-12-10,17-02-01,3962.86012133,23.0,123.48636779441608
2015-12-10,17-04-00,3437.00359218,23.0,116.92608954222031
2015-12-10,17-06-01,3789.11742258,19.0,110.34032292752235
2015-12-10,17-08-00,2874.08991194,17.0,103.95098627288053
2015-12-10,17-10-01,2987.01981917,14.0,97.54786118123288
2015-12-10,17-12-00,3134.15382083,14.0,91.34734768964546
2015-12-10,17-14-01,2864.10114417,16.0,85.14617080074227
2015-12-10,17-16-00,2541.78335805,18.0,79.15471431645628
2015-12-10,17-18-00,2469.82646611,18.0,73.22641534718912
2015-12-10,17-20-00,2234.15793583,16.0,67.41840850721256
2015-12-10,17-22-01,2146.32153333,16.0,61.69079309566888
2015-12-10,17-24-01,2269.74415472,14.0,56.145817490055045
2015-12-10,17-26-01,2034.36565089,14.0,50.743896008501984
2015-12-10,17-28-00,2114.42058533,12.0,45.53731147280564
2015-12-10,17-30-00,2172.76848689,11.0,40.44875540916696
2015-12-10,17-32-01,1917.00842649,9.0,35.49400561079775
2015-12-10,17-34-01,1474.03524667,7.0,30.76821772751899
2015-12-10,17-36-01,1292.64317622,5.0,26.244833116750605
2015-12-10,17-38-00,1352.4934168,5.0,21.97632678756521
2015-12-10,17-40-01,1805.5019608,7.0,17.878660876152967
2015-12-11,08-20-02,5491.84074667,67.0,484.44273370130986
2015-12-11,08-22-02,5405.37246222,67.0,491.9997788007863
2015-12-11,08-24-02,6097.61049066,67.0,499.5300750719487
2015-12-11,08-26-02,6160.72684177,70.0,507.03219351589127
2015-12-11,08-28-01,6789.71772533,74.0,514.4425775175168
2015-12-11,08-30-02,8945.65345066,70.0,521.946265960662
2015-12-11,08-32-01,10399.702864,70.0,529.2938438063879
2015-12-11,08-34-02,13006.9173822,79.0,536.7309052376206
2015-12-11,08-36-02,13706.4261333,95.0,544.0712916727058
2015-12-11,08-38-02,11519.1343255,105.0,551.3752799564356
2015-12-11,08-40-02,11788.7967533,114.0,558.6415604116228
2015-12-11,08-42-01,11209.6762967,120.0,565.8087677180523
2015-12-11,08-44-02,17128.0855356,118.0,573.0558188481186
2015-12-11,08-46-01,18363.2670178,109.0,580.1418866435392
2015-12-11,08-48-02,16081.7566833,111.0,587.3038983851272
2015-12-11,08-50-01,16860.2859067,118.0,594.3038773019246
2015-12-11,08-52-01,23007.9216384,134.0,601.3176329762266
2015-12-11,08-54-01,29997.8794347,141.0,608.2849608543588
2015-12-11,08-56-01,32972.2469422,141.0,615.2046736685211
2015-12-11,08-58-01,40951.5611413,146.0,622.0756073020364
2015-12-11,09-00-01,35947.97104,155.0,628.8966114543948
2015-12-11,09-02-01,33272.3678293,156.0,635.6665519929144
2015-12-11,09-04-02,49466.2971165,153.0,642.4400718803497
2015-12-11,09-06-01,54339.47936,149.0,649.0487866039593
2015-12-11,09-08-02,68927.0042115,150.0,655.7137481561263
2015-12-11,09-10-01,42021.7243965,148.0,662.213564493756
2015-12-11,09-12-02,35615.6765938,142.0,668.7656533870615
2015-12-11,09-14-01,32627.8371925,139.0,675.1523930681806
2015-12-11,09-16-01,58425.4674933,144.0,681.5344984076768
2015-12-11,09-18-01,87109.9365742,160.0,687.8570506097627
2015-12-11,09-20-01,81188.6505902,181.0,694.119064829196
2015-12-11,09-22-01,71161.0145102,207.0,700.3195706555596
2015-12-11,09-24-01,82039.90478,232.0,706.4576143825203
2015-12-11,09-26-01,79357.8678844,264.0,712.5322590565858
2015-12-11,09-28-01,124024.655783,299.0,718.5425845390353
2015-12-11,09-30-01,158630.311292,341.0,724.4876896038122
2015-12-11,09-32-01,148482.968156,372.0,730.3666840279313
2015-12-11,09-34-02,125998.601839,353.0,736.2268500557319
2015-12-11,09-36-01,80767.1505861,318.0,741.9228874845846
2015-12-11,09-38-02,57290.7565944,276.0,747.6454147323216
2015-12-11,09-40-01,44566.5484222,244.0,753.2044519376909
2015-12-11,09-42-01,30510.7063396,218.0,758.7402102453972
2015-12-11,09-44-02,25897.5463307,188.0,764.2501422271524
2015-12-11,09-46-01,23501.1856711,181.0,769.5977686202908
2015-12-11,09-48-01,26619.5050489,178.0,774.91805665957
2015-12-11,09-50-01,24447.7030916,188.0,780.1650388514824
2015-12-11,09-52-02,23625.3079253,200.0,785.380800318659
2015-12-11,09-54-01,27867.8433844,214.0,790.4362594758511
2015-12-11,09-56-01,29534.0862489,234.0,795.4591273089694
2015-12-11,09-58-01,28718.0510689,248.0,800.4059517070635
2015-12-11,10-00-02,31742.1307089,251.0,805.3163540890478
2015-12-11,10-01-01,35024.9526911,251.0,807.6822157846815
2015-12-11,10-02-01,36684.4576978,255.0,810.0689343381457
2015-12-11,10-03-01,40378.0314,262.0,812.4361763079023
2015-12-11,10-04-01,46327.2515533,271.0,814.7838681667716
2015-12-11,10-05-01,54326.1730556,279.0,817.1119375345515
2015-12-11,10-06-00,57130.7821578,288.0,819.3820022318954
2015-12-11,10-07-01,53386.77744,297.0,821.7089251037122
2015-12-11,10-08-01,50083.7094578,301.0,823.9777043764823
2015-12-11,10-09-01,47940.3681244,302.0,826.2265833078548
2015-12-11,10-10-01,56973.0747833,306.0,828.4554953531349
2015-12-11,10-11-01,54597.1065194,311.0,830.6643751451613
2015-12-11,10-12-01,52795.0015611,315.0,832.8531584919934
2015-12-11,10-13-02,55632.5974944,323.0,835.0577562187809
2015-12-11,10-14-01,72345.130575,334.0,837.1701864031553
2015-12-11,10-15-01,92157.4636639,348.0,839.2983070214161
2015-12-11,10-16-01,134526.361803,369.0,841.4060862157679
2015-12-11,10-17-02,196681.887769,399.0,843.5280820017399
2015-12-11,10-18-01,188068.906354,446.0,845.5603883262824
2015-12-11,10-19-01,225822.167207,461.0,847.6067982115434
2015-12-11,10-20-01,224083.231822,445.0,849.632640599931
2015-12-11,10-22-01,220902.709355,461.0,853.622409851116
2015-12-11,10-24-01,211044.380299,448.0,857.5292831610462
2015-12-11,10-26-01,217065.416171,501.0,861.3528626551949
2015-12-11,10-28-01,211902.504683,462.0,865.0927733449337
2015-12-11,10-30-02,211713.300519,470.0,868.7787693794711
2015-12-11,10-32-01,216929.494492,466.0,872.3201775629873
2015-12-11,10-34-01,179601.0248,390.0,875.8070127599935
2015-12-11,10-36-01,196774.723534,395.0,879.2088623269376
2015-12-11,10-38-01,193485.702297,478.0,882.5254448077447
2015-12-11,10-40-01,208684.234546,466.0,885.7564938403821
2015-12-11,10-42-01,223943.2585,466.0,888.901764628375
2015-12-11,10-44-01,201126.531115,441.0,891.9610292646665
2015-12-11,10-46-01,151873.619474,403.0,894.9340786099303
2015-12-11,10-48-01,245980.899744,498.0,897.8207180263734
2015-12-11,10-50-01,206536.782268,441.0,900.6207730745523
2015-12-11,10-52-01,217716.074411,475.0,903.334085135166
2015-12-11,10-54-01,188424.692004,443.0,905.9605120249277
2015-12-11,10-56-01,165286.618265,436.0,908.4999275628267
2015-12-11,10-58-02,143381.678827,434.0,910.9722912549639
2015-12-11,11-00-01,139891.539303,418.0,913.3172977109805
2015-12-11,11-02-01,110912.822421,399.0,915.5950746241908
2015-12-11,11-04-01,92185.2198055,378.0,917.7854852135249
2015-12-11,11-06-01,100771.236406,390.0,919.8884752213228
2015-12-11,11-08-01,100729.8344,394.0,921.9040034950675
2015-12-11,11-10-01,57427.7300333,392.0,923.8320385601793
2015-12-11,11-12-01,157139.134969,424.0,925.672561903017
2015-12-11,11-14-01,122090.785657,410.0,927.4255643744907
2015-12-11,11-16-01,106323.060007,424.0,929.0910460456744
2015-12-11,11-18-01,107447.225383,439.0,930.66901527342
2015-12-11,11-20-01,110212.916594,448.0,932.1594877848166
2015-12-11,11-22-02,123773.393532,459.0,933.5738103295616
2015-12-11,11-24-01,136976.45712,455.0,934.8780370999153
2015-12-11,11-26-02,109743.704217,429.0,936.1160403237595
2015-12-11,11-28-01,116608.545234,420.0,937.2469296322014
2015-12-11,11-30-01,129515.495577,404.0,938.3003451280844
2015-12-11,11-32-01,115731.406781,392.0,939.266458417142
2015-12-11,11-34-01,172765.253049,408.0,940.145310024777
2015-12-11,11-36-01,143862.05179,411.0,940.9369398022766
2015-12-11,11-38-01,118008.864924,397.0,941.6413864256803
2015-12-11,11-40-01,71786.923072,415.0,942.2586865914783
2015-12-11,11-42-02,72350.6230649,427.0,942.7929267292085
2015-12-11,11-44-01,55466.4762809,431.0,943.2319801190963
2015-12-11,11-46-01,88935.2072853,459.0,943.5880304009095
2015-12-11,11-48-01,208688.359178,522.0,943.8570472787695
2015-12-11,11-50-01,263549.421778,564.0,944.0390478072549
2015-12-11,11-52-01,372534.559111,740.0,944.134043766548
2015-12-11,11-54-01,197110.028604,740.0,944.1420414271103
2015-12-11,11-56-01,60993.3117028,397.0,944.0630414507777
2015-12-11,11-58-01,57246.530432,401.0,943.8970388989922
2015-12-11,12-00-01,100749.397444,373.0,943.6440232888845
2015-12-11,12-01-01,126164.914169,364.0,943.4848808474196
2015-12-11,12-02-01,84130.7662361,352.0,943.3039788130676
2015-12-11,12-03-01,78044.1180729,339.0,943.1013144282655
2015-12-11,12-04-02,69019.0545884,358.0,942.8729595932211
2015-12-11,12-05-01,104364.819755,387.0,942.6306861471257
2015-12-11,12-06-01,184208.543833,422.0,942.3627153509237
2015-12-11,12-07-01,195972.914204,429.0,942.0729682378128
2015-12-11,12-08-01,275060.989716,429.0,941.7614411564066
2015-12-11,12-09-01,216716.024249,656.0,941.4281296794363
2015-12-11,12-10-01,254465.651413,534.0,941.0730293852682
2015-12-11,12-11-01,281995.787849,534.0,940.6961356971492
2015-12-11,12-12-01,260458.5616,534.0,940.2974439044208
2015-12-11,12-13-02,295919.857822,534.0,939.869756234201
2015-12-11,12-14-00,282685.138871,534.0,939.4421970434337
2015-12-11,12-15-01,290152.784791,698.0,938.97053099684
2015-12-11,12-16-01,259879.056684,492.0,938.4845978777595
2015-12-11,12-17-02,203155.495452,434.0,937.9681945260922
2015-12-11,12-18-01,197637.168494,431.0,937.4472583764746
2015-12-11,12-19-01,240420.629182,476.0,936.8958421218439
2015-12-11,12-20-01,275481.252782,476.0,936.3225884025263
2015-12-11,12-22-01,201935.555819,696.0,935.1105498821569
2015-12-11,12-24-01,67663.1586278,388.0,933.8111070653139
2015-12-11,12-26-01,37593.2268583,381.0,932.4242274975041
2015-12-11,12-28-01,34921.2172333,345.0,930.9498830074602
2015-12-11,12-30-01,49806.5245222,318.0,929.3880501483411
2015-12-11,12-32-01,47999.6794489,325.0,927.7387132904806
2015-12-11,12-34-01,32572.0822756,290.0,926.0018624473989
2015-12-11,12-36-01,19283.4746911,269.0,924.1774962648296
2015-12-11,12-38-01,29228.8558867,255.0,922.2656217736754
2015-12-11,12-40-01,42812.9253583,322.0,920.2662578615724
2015-12-11,12-42-01,50269.8631467,367.0,918.1794322509443
2015-12-11,12-44-01,36468.2435,338.0,916.0051848554226
2015-12-11,12-46-01,42432.2233583,309.0,913.7435678869941
2015-12-11,12-48-01,58871.8288278,341.0,911.3946465954521
2015-12-11,12-50-01,159934.80325,401.0,908.9584999243389
2015-12-11,12-52-01,148841.118304,445.0,906.4352202683044
2015-12-11,12-54-01,360810.500717,496.0,903.8249174797892
2015-12-11,12-56-01,388535.07135,496.0,901.1277143057764
2015-12-11,12-58-00,186509.135335,496.0,898.3673078975879
2015-12-11,13-00-01,348550.436567,496.0,895.473180180084
2015-12-11,13-02-01,297273.027556,1102.0,892.5161786449071
2015-12-11,13-04-01,37459.8973639,366.0,889.4729344269434
2015-12-11,13-06-01,21444.8558667,276.0,886.3436546898021
2015-12-11,13-08-01,20898.048464,225.0,883.1285643302404
2015-12-11,13-10-01,19375.4569511,176.0,879.8279062060514
2015-12-11,13-12-01,27957.7619662,171.0,876.4419413590753
2015-12-11,13-14-01,22501.3759289,150.0,872.9709480279531
2015-12-11,13-16-01,27020.1714503,120.0,869.4152264803126
2015-12-11,13-18-01,20999.3846122,98.0,865.7750921477651
2015-12-11,13-20-01,19604.6283133,79.0,862.0508803787003
2015-12-11,13-22-00,16337.5896676,62.0,858.275022890173
2015-12-11,13-24-01,8796.6357312,49.0,854.351658789736
2015-12-11,13-26-01,6133.27177667,40.0,850.3774153332973
2015-12-11,13-28-01,5165.08270667,33.0,846.3206246369315
2015-12-11,13-30-01,4564.17414178,30.0,842.1817166247369
2015-12-11,13-32-01,5607.81107467,26.0,837.9611401503777
2015-12-11,13-34-01,5771.62720578,25.0,833.6593630227218
2015-12-11,13-36-01,4429.40404835,21.0,829.2768719468321
2015-12-11,13-38-01,3107.50992555,15.0,824.8141709628117
2015-12-11,13-40-00,2324.67494151,9.0,820.3099681942086
2015-12-11,13-42-00,2047.376337,5.0,815.6891009548749
2015-12-11,13-44-01,675.218724133,0.0,810.950159398915
2015-12-11,13-46-02,226.212821267,0.0,806.1319121307095
2015-12-11,13-48-02,186.522578773,0.0,801.2757675557783
2015-12-11,13-50-01,246.12219944,0.0,796.3842687300933
2015-12-11,13-52-01,413.849820867,0.0,791.3758374517603
2015-12-11,13-54-01,619.898662778,0.0,786.2919134832207
2015-12-11,13-56-01,576.339700222,0.0,781.133169028838
2015-12-11,13-58-01,745.5808792,0.0,775.9002943648821
2015-12-11,14-00-00,832.461284089,0.0,770.6385162817232
2015-12-11,14-01-01,1129.43819989,0.0,767.913540704048
2015-12-11,14-02-01,1152.093465,5.0,765.2150036480123
2015-12-11,14-03-01,1291.45478667,5.0,762.4984783799745
2015-12-11,14-04-01,1525.09861093,5.0,759.764059562076
2015-12-11,14-05-01,1564.03307747,7.0,757.011842965661
2015-12-11,14-06-01,2149.25767627,7.0,754.2419254478657
2015-12-11,14-07-01,2246.51824644,9.0,751.4544049794247
2015-12-11,14-08-00,2393.25317756,11.0,748.6962736731184
2015-12-11,14-09-01,2235.61816689,12.0,745.8269506226493
2015-12-11,14-10-01,2434.18776067,12.0,742.9872200281562
2015-12-11,14-11-01,2456.37758733,12.0,740.1302892643347
2015-12-11,14-12-00,2973.61212389,12.0,737.3043014828926
2015-12-11,14-13-01,2894.1267525,14.0,734.3652419783842
2015-12-11,14-14-01,2887.34683167,16.0,731.4573355286428
2015-12-11,14-14-59,2794.84943583,16.0,728.6304072692686
2015-12-11,14-16-01,3364.66123662,18.0,725.5912902345705
2015-12-11,14-17-01,3346.9951296,21.0,722.633367901311
2015-12-11,14-18-01,4040.02381111,23.0,719.6589919003283
2015-12-11,14-19-01,3754.94643111,26.0,716.6682731538363
2015-12-11,14-20-01,3811.81460667,28.0,713.6613236519892
2015-12-11,14-22-01,4438.12081333,33.0,707.5991835437463
2015-12-11,14-24-01,4241.647105,38.0,701.4734926669256
2015-12-11,14-26-01,4599.56622778,42.0,695.2851828595324
2015-12-11,14-28-00,6100.07927609,42.0,689.0875397590285
2015-12-11,14-30-01,6396.26862364,44.0,682.7245234253729
2015-12-11,14-32-01,6508.87947733,44.0,676.354127127952
2015-12-11,14-34-01,6348.72671502,46.0,669.9250141821573
2015-12-11,14-36-00,6579.63350969,46.0,663.4924936213102
2015-12-11,14-38-01,6497.66700444,47.0,656.8947226014672
2015-12-11,14-40-01,6843.79188764,51.0,650.295627105203
2015-12-11,14-42-01,8716.39890844,54.0,643.6419811409038
2015-12-11,14-44-01,9617.26560089,56.0,636.9348648214384
2015-12-11,14-46-01,10661.0189964,60.0,630.1753812847841
2015-12-11,14-48-00,10804.90092,66.0,623.4216076079742
2015-12-11,14-50-01,10715.7580471,74.0,616.5037812271823
2015-12-11,14-52-01,11370.5256122,83.0,609.5939428675771
2015-12-11,14-54-01,11047.5323744,96.0,602.6362889518467
2015-12-11,14-56-01,15916.545398,107.0,595.6320035834576
2015-12-11,14-58-01,16115.8776633,118.0,588.5822799553122
2015-12-11,15-00-01,21712.1542133,128.0,581.4883297484942
2015-12-11,15-02-00,20699.441051,134.0,574.4110292499522
2015-12-11,15-04-01,23416.6842268,135.0,567.1726768542811
2015-12-11,15-06-01,26668.5685205,134.0,559.9534782507883
2015-12-11,15-08-01,30155.05953,132.0,552.6950587956333
2015-12-11,15-10-01,28973.8066788,130.0,545.3987159558436
2015-12-11,15-12-00,26172.0555748,132.0,538.1270115280797
2015-12-11,15-14-01,24837.70527,134.0,530.6975047589957
2015-12-11,15-16-01,27667.9591865,135.0,523.295300906367
2015-12-11,15-18-00,41832.0678756,142.0,515.9225975329749
2015-12-11,15-20-01,52249.7127556,148.0,508.39449800101073
2015-12-11,15-22-01,48536.6927982,151.0,500.89866300528803
2015-12-11,15-24-01,48245.0726756,158.0,493.37441137180303
2015-12-11,15-26-01,48437.2538667,163.0,485.8231686581595
2015-12-11,15-28-01,44853.1768267,171.0,478.24637757515154
2015-12-11,15-30-01,46280.61672,186.0,470.64549566829857
2015-12-11,15-32-01,48914.2566489,199.0,463.0220056600885
2015-12-11,15-34-01,49989.1414151,209.0,455.3774004227885
2015-12-11,15-36-00,50580.4721191,220.0,447.77713823400796
2015-12-11,15-38-00,73140.8324555,230.0,440.09500526686605
2015-12-11,15-40-01,110972.713344,246.0,432.3321165723253
2015-12-11,15-42-01,144977.484091,299.0,424.6183687364875
